Opponent,Timeline,Start time,Duration,Row,Instance number,1st Phase Pass,1st Phase Receiver,2nd Phase Pass,2nd Phase Receiver,Feed Location,Feed Success,Gains / Turnover Reason,Player,Quarter,Shooter Position,Shot Location,Shot Outcome,Turnover Location,Ungrouped,Notes,Flags
Philippines,SGPvsPHI_121225,4157.449524464888,5.400446983983784,SGP Feed,140,,,,,Circle Edge,YES,,Rachel Ling,Q4,,,,,,,
Philippines,SGPvsPHI_121225,35.68154926767329,11.199306395008534,SGP Shot,1,,,,,,,,Amandeep Chahal,Q1,GS,Inner Left,SGP Miss,,,,
Philippines,SGPvsPHI_121225,41.77989033867948,12.000470647999919,SGP Shot,2,,,,,,,,Amandeep Chahal,Q1,GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,50.87980785165746,11.000652321020652,SGP Shot,3,,,,,,,,Amandeep Chahal,Q1,GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,88.97970430268379,11.199901590995523,SGP Shot,4,,,,,,,,Amandeep Chahal,Q1,GS,Outer Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,111.87975482767933,10.999941134987921,SGP Shot,5,,,,,,,,Toh Kai Wei,Q1,GA,Outer Middle,SGP Goal,,,,
Philippines,SGPvsPHI_121225,137.48114431667022,11.298858520005297,SGP Shot,6,,,,,,,,Amandeep Chahal,Q1,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,178.64795044567177,11.031572679014289,SGP Shot,7,,,,,,,,Amandeep Chahal,Q1,GS,Outer Right,SGP Miss,,,,
Philippines,SGPvsPHI_121225,185.78113173268116,11.195564235984648,SGP Shot,8,,,,,,,,Amandeep Chahal,Q1,GS,Inner Middle,SGP Goal,,,,
Philippines,SGPvsPHI_121225,237.38053877668676,11.39928911299944,SGP Shot,9,,,,,,,,Amandeep Chahal,Q1,GS,Outer Left,SGP Miss,,,,
Philippines,SGPvsPHI_121225,241.0804871316716,10.998533066021992,SGP Shot,10,,,,,,,,Toh Kai Wei,Q1,GA,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,263.78016072367905,11.000074139985827,SGP Shot,11,,,,,,,,Toh Kai Wei,Q1,GA,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,297.9816164746976,11.599142062965257,SGP Shot,12,,,,,,,,Amandeep Chahal,Q1,GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,353.5801092396862,11.000198876982267,SGP Shot,13,,,,,,,,Amandeep Chahal,Q1,GS,Outer Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,372.6804776666829,11.30021923100253,SGP Shot,14,,,,,,,,Amandeep Chahal,Q1,GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,432.0879777777778,10,SGP Shot,15,,,,,,,,Toh Kai Wei,Q1,GA,Outer Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,484.6803003686755,10.999813240022377,SGP Shot,16,,,,,,,,Toh Kai Wei,Q1,GA,Outer Left,SGP Miss,,,,
Philippines,SGPvsPHI_121225,493.3804158,11.199378942982548,SGP Shot,17,,,,,,,,Amandeep Chahal,Q1,GS,Outer Middle,SGP Goal,,,,
Philippines,SGPvsPHI_121225,518.4819409616714,11.097894890011275,SGP Shot,18,,,,,,,,Amandeep Chahal,Q1,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,536.7804544296803,10.899905347981075,SGP Shot,19,,,,,,,,Toh Kai Wei,Q1,GA,Inner Middle,SGP Goal,,,,
Philippines,SGPvsPHI_121225,587.4790778886936,10.900713401985513,SGP Shot,20,,,,,,,,Amandeep Chahal,Q1,GS,Outer Middle,SGP Miss,,,,
Philippines,SGPvsPHI_121225,623.0808812756841,11.19918037500247,SGP Shot,21,,,,,,,,Amandeep Chahal,Q1,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,638.7806574746612,11.000010875020962,SGP Shot,22,,,,,,,,Toh Kai Wei,Q1,GA,Outer Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,721.9803639556822,10.899538969994637,SGP Shot,23,,,,,,,,Amandeep Chahal,Q1,GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,763.8804127496965,11.099461316998486,SGP Shot,24,,,,,,,,Amandeep Chahal,Q1,GS,Outer Right,SGP Miss,,,,
Philippines,SGPvsPHI_121225,888.4801416,11.598198093005067,SGP Shot,25,,,,,,,,Amandeep Chahal,Q1,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,908.9581768306682,10.922411387019565,SGP Shot,26,,,,,,,,Amandeep Chahal,Q1,GS,Inner Middle,SGP Goal,,,,
Philippines,SGPvsPHI_121225,943.6747444444444,10,SGP Shot,27,,,,,,,,Toh Kai Wei,Q1,GA,Inner Right,SGP Miss,,,,
Philippines,SGPvsPHI_121225,1166.9638746616638,10.801499249999779,SGP Shot,28,,,,,,,,Toh Kai Wei,Q2,GA,Inner Middle,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1204.7647839566644,10.999117069000931,SGP Shot,29,,,,,,,,Amandeep Chahal,Q2,GS,Outer Right,SGP Miss,,,,
Philippines,SGPvsPHI_121225,1213.763103,11.201734831952308,SGP Shot,30,,,,,,,,Toh Kai Wei,Q2,GA,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1230.6646947566678,10.90017738000688,SGP Shot,31,,,,,,,,Amandeep Chahal,Q2,GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1270.561560095639,10.902660129013384,SGP Shot,32,,,,,,,,Amandeep Chahal,Q2,GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1317.8638343326725,11.098409605984216,SGP Shot,33,,,,,,,,Toh Kai Wei,Q2,GA,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1368.0606893006743,11.00402419596594,SGP Shot,34,,,,,,,,Amandeep Chahal,Q2,GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1383.264971377649,10.999011851000887,SGP Shot,35,,,,,,,,Amandeep Chahal,Q2,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1469.1640214116678,11.099740672997541,SGP Shot,36,,,,,,,,Toh Kai Wei,Q2,GA,Outer Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1493.764063200676,10.89949826197926,SGP Shot,37,,,,,,,,Toh Kai Wei,Q2,GA,Outer Middle,SGP Miss,,,,
Philippines,SGPvsPHI_121225,1515.1626639206397,11.502325991026737,SGP Shot,38,,,,,,,,Amandeep Chahal,Q2,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1557.0647129196668,11.000172917983946,SGP Shot,39,,,,,,,,Amandeep Chahal,Q2,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1623.5650070266656,11.399358832006328,SGP Shot,40,,,,,,,,Toh Kai Wei,Q2,GA,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1687.665050282667,11.000715283987574,SGP Shot,41,,,,,,,,Toh Kai Wei,Q2,GA,Inner Left,SGP Miss,,,,
Philippines,SGPvsPHI_121225,1714.8645887726466,11.600251711015972,SGP Shot,42,,,,,,,,Amandeep Chahal,Q2,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1760.3632437986835,10.901415849988098,SGP Shot,43,,,,,,,,Toh Kai Wei,Q2,GA,Outer Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1778.6637088936513,11.10091533902505,SGP Shot,44,,,,,,,,Amandeep Chahal,Q2,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1875.1642393546786,10.89990983197049,SGP Shot,45,,,,,,,,Amandeep Chahal,Q2,GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1902.4639873176784,11.000120625974887,SGP Shot,46,,,,,,,,Amandeep Chahal,Q2,GS,Outer Middle,SGP Miss,,,,
Philippines,SGPvsPHI_121225,1955.0642381506598,11.100162360993636,SGP Shot,47,,,,,,,,Amandeep Chahal,Q2,GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2006.6650782056724,11.3987647,SGP Shot,48,,,,,,,,Toh Kai Wei,Q2,GA,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2088.0538206638976,10.999176537004132,SGP Shot,49,,,,,,,,Lee Pei Shan,Q3,GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2160.2554600728918,10.897452620006334,SGP Shot,50,,,,,,,,Lee Pei Shan,Q3,GS,Inner Right,SGP Miss,,,,
Philippines,SGPvsPHI_121225,2232.151762101912,11.102196503985397,SGP Shot,51,,,,,,,,Lee Pei Shan,Q3,GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2331.3528293248946,11.199890026001412,SGP Shot,52,,,,,,,,Goh Wei Ping,Q3,GA,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2385.3674111111113,10,SGP Shot,53,,,,,,,,Goh Wei Ping,Q3,GA,Inner Middle,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2435.8492580568945,11.005593746008344,SGP Shot,54,,,,,,,,Goh Wei Ping,Q3,GA,Inner Right,SGP Miss,,,,
Philippines,SGPvsPHI_121225,2441.353300560878,10.900507834037853,SGP Shot,55,,,,,,,,Lee Pei Shan,Q3,GS,Inner Right,SGP Miss,,,,
Philippines,SGPvsPHI_121225,2468.3545130989014,10.89809422901999,SGP Shot,56,,,,,,,,Goh Wei Ping,Q3,GA,Inner Middle,SGP Miss,,,,
Philippines,SGPvsPHI_121225,2477.952719,11.001501412995822,SGP Shot,57,,,,,,,,Lee Pei Shan,Q3,GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2507.752766,11.199877296999148,SGP Shot,58,,,,,,,,Lee Pei Shan,Q3,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2569.4540189629224,11.199668078959803,SGP Shot,59,,,,,,,,Goh Wei Ping,Q3,GA,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2608.453810124908,11.099791796988939,SGP Shot,60,,,,,,,,Lee Pei Shan,Q3,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2626.4528888498935,11.001470264995078,SGP Shot,61,,,,,,,,Lee Pei Shan,Q3,GS,Outer Left,SGP Miss,,,,
Philippines,SGPvsPHI_121225,2662.353833777908,11.099050980981701,SGP Shot,62,,,,,,,,Goh Wei Ping,Q3,GA,Outer Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2788.053700234902,10.999527461982325,SGP Shot,63,,,,,,,,Goh Wei Ping,Q3,GA,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2801.653608216917,11.099962093987415,SGP Shot,64,,,,,,,,Lee Pei Shan,Q3,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2841.4524783899005,11.201273236013549,SGP Shot,65,,,,,,,,Goh Wei Ping,Q3,GA,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2889.752947364892,11.199716007030474,SGP Shot,66,,,,,,,,Lee Pei Shan,Q3,GS,Inner Middle,SGP Miss,,,,
Philippines,SGPvsPHI_121225,2961.053548230897,10.900559822017385,SGP Shot,67,,,,,,,,Lee Pei Shan,Q3,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2992.153637786917,10.900866137963021,SGP Shot,68,,,,,,,,Lee Pei Shan,Q3,GS,Outer Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3247.652862316879,11.099686244026998,SGP Shot,69,,,,,,,,Lee Pei Shan,Q4,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3342.650596296905,11.102918380990559,SGP Shot,70,,,,,,,,Lee Pei Shan,Q4,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3372.2542971139146,11.097875993984417,SGP Shot,71,,,,,,,,Lee Pei Shan,Q4,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3432.853312500909,10.800777161995029,SGP Shot,72,,,,,,,,Goh Wei Ping,Q4,GA,Outer Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3481.453673870885,11.80008145503598,SGP Shot,73,,,,,,,,Goh Wei Ping,Q4,GA,Outer Right,SGP Miss,,,,
Philippines,SGPvsPHI_121225,3523.952192,11.10117306700613,SGP Shot,74,,,,,,,,Goh Wei Ping,Q4,GA,Outer Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3564.1500327518934,11.203676027996153,SGP Shot,75,,,,,,,,Lee Pei Shan,Q4,GS,Inner Middle,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3603.953190539889,11.201032327031498,SGP Shot,76,,,,,,,,Goh Wei Ping,Q4,GA,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3635.2541216348945,11.196738317010386,SGP Shot,77,,,,,,,,Goh Wei Ping,Q4,GA,Outer Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3653.6535761728965,10.996801818996573,SGP Shot,78,,,,,,,,Lee Pei Shan,Q4,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3751.953846475918,11.199408360976122,SGP Shot,79,,,,,,,,Goh Wei Ping,Q4,GA,Outer Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3796.9531942269086,11.099385886992422,SGP Shot,80,,,,,,,,Goh Wei Ping,Q4,GA,Outer Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3811.354212692877,11.19651467902986,SGP Shot,81,,,,,,,,Lee Pei Shan,Q4,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3886.952931826926,10.999686967968046,SGP Shot,82,,,,,,,,Goh Wei Ping,Q4,GA,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3906.029641067915,11.123836936984844,SGP Shot,83,,,,,,,,Lee Pei Shan,Q4,GS,Inner Right,SGP Miss,,,,
Philippines,SGPvsPHI_121225,3914.8536660168993,11.000174359991433,SGP Shot,84,,,,,,,,Goh Wei Ping,Q4,GA,Outer Middle,SGP Miss,,,,
Philippines,SGPvsPHI_121225,3921.4513287419077,11.202253710977857,SGP Shot,85,,,,,,,,Goh Wei Ping,Q4,GA,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3974.3526812948785,11.100872888011509,SGP Shot,86,,,,,,,,Goh Wei Ping,Q4,GA,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3997.652870809894,11.200255061026837,SGP Shot,87,,,,,,,,Goh Wei Ping,Q4,GA,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,4063.851970670894,11.100893337013076,SGP Shot,88,,,,,,,,Lee Pei Shan,Q4,GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,4098.454290873911,10.998590096980479,SGP Shot,89,,,,,,,,Goh Wei Ping,Q4,GA,Outer Middle,SGP Goal,,,,
Philippines,SGPvsPHI_121225,4156.453564686899,11.598689561000356,SGP Shot,90,,,,,,,,Goh Wei Ping,Q4,GA,Outer Middle,SGP Goal,,,,
Philippines,SGPvsPHI_121225,19.063390022675776,34.71697096400362,SGP CPD,1,Center Right Defense,WD,,Not Taken,Inside Circle,YES,,,"Q1, Q1, Q1, Q1, Q1","GS, GS","Inner Left, Inner Left","SGP Miss, SGP Goal",,,,
Philippines,SGPvsPHI_121225,63.475338147683715,36.704267745995594,SGP CPD,2,Center Right Attack,WD,Attacking Right,WA,"Circle Edge, Circle Edge","YES, YES",,,"Q1, Q1, Q1, Q1, Q1",GS,Outer Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,123.47820308168684,25.30179975498868,SGP CPD,3,Center Mid Attack,WA,Attacking Right,GA,"Outside Circle, Circle Edge","YES, YES",,,"Q1, Q1, Q1, Q1, Q1",GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,197.6806517156815,21.899885312018114,SGP CPD,4,Center Right Attack,Not Taken,,,Outside Circle,YES,,,"Q1, Q1, Q1",GS,Inner Middle,OPP Goal,,,,
Philippines,SGPvsPHI_121225,251.9794714796792,22.800763383985668,SGP CPD,5,Center Left Attack,Not Taken,,,"Circle Edge, Circle Edge","YES, YES",,,"Q1, Q1, Q1, Q1, Q1",GA,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,311.7806295836558,52.79967853301264,SGP CPD,6,Center Right Defense,WD,Center Left Defense,C,"Outside Circle, Circle Edge, Circle Edge","YES, YES, YES",,,"Q1, Q1, Q1, Q1, Q1, Q1, Q1","GS, GS","Outer Left, Outer Left","OPP Miss, SGP Goal",,,,
Philippines,SGPvsPHI_121225,390.0511888888889,52.03678888888891,SGP CPD,7,Center Right Attack,WD,Center Right Attack,WA,"Circle Edge, Outside Circle","YES, YES",,,"Q1, Q1, Q1, Q1, Q1",GA,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,508.9797719246951,20.60006392698756,SGP CPD,8,Center Left Attack,Not Taken,,,Circle Edge,YES,,,"Q1, Q1, Q1, Q1",GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,550.1801484356827,84.09991321500388,SGP CPD,9,Center Right Attack,WD,Center Right Attack,GD,"Circle Edge, Circle Edge","YES, YES",,,"Q1, Q1, Q1, Q1, Q1, Q1, Q1, Q1","GS, GS","Outer Middle, Inner Right","SGP Miss, SGP Goal",,,,
Philippines,SGPvsPHI_121225,675.6808928486769,57.19901007699991,SGP CPD,10,,Not Taken,,,"Circle Edge, Circle Edge, Outside Circle","YES, YES, YES",,,"Q1, Q1, Q1, Q1, Q1, Q1, Q1, Q1, Q1, Q1",GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,848.7796758096611,51.29866387002198,SGP CPD,11,Center Left Attack,WD,,Not Taken,"Circle Edge, Circle Edge","YES, YES",,,"Q1, Q1, Q1, Q1, Q1",GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,922.3805587956972,42.59954335,SGP CPD,12,Center Right Defense,WD,Center Right Attack,GD,Inside Circle,YES,,,"Q1, Q1, Q1, Q1, Q1",GS,Outer Middle,OPP Miss,,,,
Philippines,SGPvsPHI_121225,1137.8650109216387,21.899380858015775,SGP CPD,13,Center Left Defense,WD,Center Mid Attack,Not Taken,Circle Edge,YES,,,"Q2, Q2, Q2",GS,Outer Left,OPP Goal,,,,
Philippines,SGPvsPHI_121225,1181.965066639665,42.999771277967284,SGP CPD,14,Center Left Attack,GD,Attacking Left,WA,"Outside Circle, Circle Edge, Circle Edge","YES, YES, YES",,,"Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2","GS, GS, GA","Inner Middle, Outer Right, Inner Right","OPP Miss, SGP Miss, SGP Goal",,,,
Philippines,SGPvsPHI_121225,1247.4635744936468,34.000645731005534,SGP CPD,15,Center Mid Defense,GD,Center Right Attack,WD,Circle Edge,YES,,,"Q2, Q2, Q2, Q2",GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1339.8651050156413,39.199608480998904,SGP CPD,16,Center Left Attack,WA,Center Left Attack,WD,"Circle Edge, Circle Edge","YES, YES",,,"Q2, Q2, Q2, Q2, Q2, Q2","GA, GS","Inner Left, Inner Left","OPP Miss, SGP Goal",,,,
Philippines,SGPvsPHI_121225,1394.664760548657,11.400288079006714,SGP CPD,17,Center Left Attack,WA,Attacking Right Pocket,C,Circle Edge,YES,,,"Q2, Q2, Q2",GS,Inner Right,OPP Goal,,,,
Philippines,SGPvsPHI_121225,1485.265644623662,41.39934529,SGP CPD,18,Center Right Defense,WD,Attacking D,Not Taken,"Outside Circle, Circle Edge, Circle Edge, Circle Edge","NO, YES, YES, YES",,,"Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2","GA, GS","Outer Middle, Inner Right","SGP Miss, SGP Goal",,,,
Philippines,SGPvsPHI_121225,1572.265422879661,39.29925017,SGP CPD,19,Center Right Attack,WA,,Not Taken,Inside Circle,NO,,,"Q2, Q2, Q2",GA,Inner Left,OPP Goal,,,,
Philippines,SGPvsPHI_121225,1637.7645933926533,34.299378344003344,SGP CPD,20,Center Mid Defense,WD,Center Mid Attack,Not Taken,"Circle Edge, Inside Circle","YES, YES",,,"Q2, Q2, Q2, Q2",GS,Inner Right,OPP Goal,,,,
Philippines,SGPvsPHI_121225,1728.066523048668,43.198136600003636,SGP CPD,21,Center Left Defense,WD,Center Mid Defense,GD,Circle Edge,YES,,,"Q2, Q2, Q2, Q2",GA,Outer Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1792.0650419496615,19.79937420099668,SGP CPD,22,Center Right Defense,WD,Center Mid Defense,GD,Circle Edge,YES,,,"Q2, Q2, Q2",GS,Outer Left,OPP Goal,,,,
Philippines,SGPvsPHI_121225,1844.363987655655,41.70016153099414,SGP CPD,23,Center Right Attack,GA,Center Right Attack,WD,"Circle Edge, Circle Edge","YES, YES",,,"Q2, Q2, Q2, Q2, Q2",GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,1968.4644942336638,28.799563615004445,SGP CPD,24,,Not Taken,,,Outside Circle,YES,,,"Q2, Q2, Q2",GS,Inner Left,OPP Goal,,,,
Philippines,SGPvsPHI_121225,2019.4641989196618,25.896271508995596,SGP CPD,25,Center Left Attack,Not Taken,,,Circle Edge,YES,,,"Q2, Q2, Q2, Q2",GS,Outer Middle,OPP Miss,,,,
Philippines,SGPvsPHI_121225,2100.2528058108746,15.797416065021025,SGP CPD,26,Center Left Defense,WD,,Not Taken,Circle Edge,YES,,,"Q3, Q3, Q3",GS,Inner Left,OPP Goal,,,,
Philippines,SGPvsPHI_121225,2211.7499012048993,31.504057400998136,SGP CPD,27,,Not Taken,,,Circle Edge,YES,,,"Q3, Q3, Q3, Q3",GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2300.2538404749257,25.699750076970304,SGP CPD,28,Center Left Attack,WD,Attacking Left,WA,Circle Edge,YES,,,"Q3, Q3, Q3, Q3","GS, GA","Outer Middle, Inner Right","OPP Miss, OPP Goal",,,,
Philippines,SGPvsPHI_121225,2345.453760080887,34.20027144101459,SGP CPD,29,,Not Taken,,,"Circle Edge, Inside Circle","YES, YES",,,"Q3, Q3, Q3, Q3, Q3, Q3",GS,Inner Right,OPP Goal,,,,
Philippines,SGPvsPHI_121225,2401.0537366609033,87.90048384700276,SGP CPD,30,Center Mid Defense,GD,Center Left Defense,WD,"Circle Edge, Circle Edge, Circle Edge","YES, YES, YES",,,"Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3","GA, GS, GA, GS","Inner Right, Inner Right, Inner Middle, Inner Left","SGP Miss, SGP Miss, SGP Miss, SGP Goal",,,,
Philippines,SGPvsPHI_121225,2521.0536199879116,34.49972625899409,SGP CPD,31,Center Right Defense,GD,Center Left Attack,C,Circle Edge,YES,,,"Q3, Q3, Q3",GS,Inner Middle,OPP Goal,,,,
Philippines,SGPvsPHI_121225,2588.153424759882,31.400177162015098,SGP CPD,32,Center Right Defense,GD,Center Left Attack,C,Outside Circle,YES,,,"Q3, Q3, Q3, Q3",GS,Inner Right,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2675.7543384468827,123.2988892500016,SGP CPD,33,Center Right Attack,GA,Center Right Attack,GD,"Circle Edge, Circle Edge, Inside Circle, Outside Circle, Circle Edge, Inside Circle","NO, YES, NO, NO, YES, YES",,,"Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3",GA,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,2814.450006621885,22.702449273024286,SGP CPD,34,Center Mid Defense,WD,Center Mid Attack,WA,"Circle Edge, Circle Edge","YES, YES",,,"Q3, Q3, Q3, Q3",GS,Inner Right,OPP Goal,,,,
Philippines,SGPvsPHI_121225,2856.453886373909,98.79861579499357,SGP CPD,35,Center Mid Defense,WD,Center Right Defense,C,"Circle Edge, Circle Edge, Outside Circle","YES, YES, YES",,,"Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3","GS, GS","Inner Middle, Inner Middle","SGP Miss, OPP Goal",,,,
Philippines,SGPvsPHI_121225,2975.2539314768883,27.800572447991726,SGP CPD,36,Center Left Attack,WA,Attacking Left,GA,Circle Edge,NO,,,"Q3, Q3, Q3, Q3",GS,Outer Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3260.0531238258964,93.70039085199915,SGP CPD,37,,Not Taken,,,"Circle Edge, Circle Edge, Circle Edge, Circle Edge, Circle Edge","YES, YES, YES, YES, YES",,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4","GA, GS, GS","Outer Middle, Outer Left, Inner Right","OPP Miss, OPP Miss, SGP Goal",,,,
Philippines,SGPvsPHI_121225,3384.4776666666667,38.10255555555614,SGP CPD,38,Center Right Attack,WA,,"Not Taken, GK","Outside Circle, Circle Edge","YES, YES","Contact, Held, Over Third","Amandeep Chahal, Tan Yi Jie","Q4, Q4, Q4, Q4, Q4, Q4",GS,Inner Right,OPP Goal,"Defensive Right, Attacking Left Pocket, Attacking Right, Attacking Right, Defensive Left",,,
Philippines,SGPvsPHI_121225,3447.5533996568856,87.49996539802032,SGP CPD,39,Center Right Attack,WD,Attacking Right,WA,"Outside Circle, Outside Circle, Circle Edge, Circle Edge","NO, YES, NO, YES",,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4","GA, GA","Outer Right, Outer Right","SGP Miss, SGP Goal",,,,
Philippines,SGPvsPHI_121225,3578.254256235913,14.698763946975305,SGP CPD,40,Center Left Attack,WA,Center Mid Attack,GD,Circle Edge,YES,,,"Q4, Q4, Q4",GS,Inner Right,OPP Goal,,,,
Philippines,SGPvsPHI_121225,3618.5538682229144,27.896991728990542,SGP CPD,41,Center Left Defense,WD,Center Left Attack,GA,Outside Circle,YES,,,"Q4, Q4, Q4, Q4",GA,Outer Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3668.9530468299017,20.099123238987886,SGP CPD,42,Center Left Defense,WD,,Not Taken,Circle Edge,YES,,,"Q4, Q4, Q4",GS,Inner Middle,OPP Goal,,,,
Philippines,SGPvsPHI_121225,3766.8552660569067,41.19731406,SGP CPD,43,Center Right Defense,WD,Center Left Attack,C,Circle Edge,YES,,,"Q4, Q4, Q4, Q4",GA,Outer Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3824.6537161628767,73.29890263201742,SGP CPD,44,Center Left Defense,WD,Attacking Left,WA,"Outside Circle, Outside Circle","NO, YES",,,"Q4, Q4, Q4, Q4, Q4, Q4","GS, GA","Inner Right, Inner Right","OPP Miss, SGP Goal",,,,
Philippines,SGPvsPHI_121225,3934.5548679168987,50.89868626599127,SGP CPD,45,Center Left Defense,GD,Center Right Defense,WD,"Circle Edge, Circle Edge","YES, YES",,,"Q4, Q4, Q4, Q4, Q4, Q4","GS, GA","Outer Middle, Inner Right","OPP Miss, SGP Goal",,,,
Philippines,SGPvsPHI_121225,4011.3534066068896,40.90086757300287,SGP CPD,46,Center Left Defense,WD,Center Left Attack,GD,Outside Circle,YES,,,"Q4, Q4, Q4",GS,Inner Middle,OPP Goal,,,,
Philippines,SGPvsPHI_121225,4076.7536378778905,32.699243093001314,SGP CPD,47,Center Left Defense,Not Taken,,,"Circle Edge, Circle Edge","YES, YES",,,"Q4, Q4, Q4, Q4, Q4",GA,Outer Middle,SGP Goal,,,,
